Question ID,Category,Sub-Category,Question,Guidance,Customer Response,Notes
TECH-004,Technical Requirements,Folder Hierarchy,What folder structure aligns with your business?,"Common structures: By environment (dev/staging/prod), By business unit, By geography, By workload type, Hybrid approach","",Folder hierarchy design for project organization
TECH-005,Technical Requirements,Identity Provider,What identity provider do you use for authentication?,"Options: Google Workspace, Cloud Identity Free, Cloud Identity Premium, Federated (Azure AD, Okta), On-premises AD","",Identity and authentication integration requirements
TECH-006,Technical Requirements,Billing Structure,How do you want to structure billing and cost allocation?,"Options: Single billing account, Multiple billing accounts, Department chargebacks, Cost center allocation","",Billing account and cost management design
TECH-007,Technical Requirements,Network Architecture,What network architecture do you need?,"Options: Shared VPC hub-spoke, VPC peering, Standalone VPCs per project, Hybrid with on-premises","",Network topology and connectivity requirements
TECH-008,Technical Requirements,Hybrid Connectivity,Do you need hybrid connectivity to on-premises infrastructure?,"Options: No hybrid needed, Cloud VPN (up to 3 Gbps), Dedicated Interconnect (10-100 Gbps), Partner Interconnect","",On-premises connectivity requirements
TECH-009,Technical Requirements,Internet Egress,How should internet egress be managed?,"Options: Direct per project, Centralized NAT gateway, Cloud NAT per VPC, Proxy-based egress","",Internet connectivity and security controls
TECH-010,Technical Requirements,DNS Management,What DNS strategy do you need?,"Options: Cloud DNS private zones, Hybrid DNS with on-premises, Public DNS for internet-facing apps, Integration with existing DNS","",DNS architecture and management
TECH-011,Technical Requirements,Shared Services,What shared services need to be centralized?,"Common services: Logging, Monitoring, Security scanning, Container registry, Artifact registry, VPN/Interconnect","",Shared services design and project structure
TECH-012,Technical Requirements,Infrastructure as Code,What IaC tools do you prefer for landing zone automation?,"Options: Terraform (Cloud Foundation Toolkit), Google Deployment Manager, Pulumi, Custom scripts","",Automation tooling selection
TECH-013,Technical Requirements,Project Provisioning,How should new projects be provisioned?,"Options: Self-service portal, IaC templates, Manual approval workflow, Automated with policy checks","",Project creation and governance process
TECH-014,Technical Requirements,Service Catalog,Do you need a service catalog for approved GCP services?,"Options: Yes - strict catalog, Yes - flexible guidelines, No - full GCP access, Unsure","",Service enablement and governance requirements
TECH-015,Technical Requirements,Container Strategy,What is your Kubernetes/container strategy?,"Options: GKE Standard clusters, GKE Autopilot, Cloud Run, Hybrid with Anthos, No containers planned","",Container platform requirements
TECH-016,Technical Requirements,Data Platform,What data platform services do you need?,"Common services: BigQuery, Cloud SQL, Cloud Spanner, Dataflow, Pub/Sub, Dataproc, None","",Data and analytics platform requirements
TECH-017,Technical Requirements,CI/CD Integration,What CI/CD tools need to integrate with GCP?,"Options: Cloud Build, Jenkins, GitLab CI, GitHub Actions, CircleCI, Other","",DevOps tooling integration requirements
TECH-018,Technical Requirements,API Management,Do you need centralized API management?,"Options: Apigee, Cloud Endpoints, Third-party gateway, No API management needed","",API gateway and management requirements
SEC-001,Security & Compliance,Security Baseline,What security baseline do you need to enforce?,"Options: CIS Google Cloud Foundation Benchmark, Custom security baseline, Industry-specific (HIPAA, PCI-DSS), Minimal controls","",Security control framework selection
SEC-002,Security & Compliance,Sensitive Data,What sensitive data types will be processed in GCP?,"Sensitive data types: PII, PHI, Payment card data, ITAR/EAR controlled, Financial records, Customer data, No sensitive data","",Data protection and classification requirements
SEC-003,Security & Compliance,Compliance Standards,What compliance standards must the landing zone meet?,"Common standards: SOC 2, ISO 27001, HIPAA, PCI DSS, FedRAMP, GDPR, CCPA, None","",Compliance controls and audit requirements
SEC-004,Security & Compliance,Data Encryption,What encryption requirements apply?,"Requirements: Default encryption at rest, Customer-managed encryption keys (CMEK), Customer-supplied encryption keys (CSEK), External key management","",Encryption strategy and key management
SEC-005,Security & Compliance,Access Control,What IAM and access control strategy do you need?,"Options: Organization-level policies, Folder-level inheritance, Project-level custom roles, Workload identity for apps, Service account management","",Identity and access management architecture
SEC-006,Security & Compliance,Security Monitoring,What security monitoring and threat detection do you need?,"Options: Security Command Center Standard, SCC Premium, Chronicle SIEM integration, Cloud IDS, Web App Firewall","",Security monitoring and SIEM requirements
SEC-007,Security & Compliance,Audit Logging,What audit logging and compliance reporting do you need?,"Requirements: Cloud Audit Logs, Log Analytics, Admin activity logs, Data access logs, Long-term retention","",Audit trail and compliance reporting needs
SEC-008,Security & Compliance,Data Residency,Do you require data residency in specific regions?,"Specify regions or countries; affects resource policy constraints","",Geographic data sovereignty requirements
SEC-009,Security & Compliance,VPC Service Controls,Do you need VPC Service Controls for data exfiltration prevention?,"Options: Yes - strict perimeters, Yes - for specific projects, No - not required, Evaluate during design","",Data exfiltration protection requirements
SEC-010,Security & Compliance,Security Posture,How will you continuously assess security posture?,"Options: Security Command Center continuous monitoring, Policy automation and remediation, Manual audits, Third-party CSPM tools","",Continuous compliance and security validation
OPS-001,Operations & Support,Logging Strategy,What centralized logging strategy do you need?,"Options: Project-level logging, Folder-level log sinks, Organization-level aggregation, Long-term BigQuery export, SIEM integration","",Logging architecture and retention requirements
OPS-002,Operations & Support,Monitoring,What monitoring and observability do you need?,"Options: Cloud Monitoring dashboards, Cloud Trace for distributed tracing, Application Performance Monitoring (APM), Custom metrics","",Monitoring and observability requirements
OPS-003,Operations & Support,Cost Management,What FinOps and cost management capabilities do you need?,"Requirements: Budget alerts, Cost allocation labels, Committed Use Discounts planning, Cost anomaly detection, Billing exports to BigQuery","",Cost visibility and optimization requirements
OPS-004,Operations & Support,Backup Strategy,What backup and disaster recovery requirements apply?,"Options: Regional redundancy, Multi-regional storage, Cross-region replication, Specific RPO/RTO targets","",Backup and disaster recovery architecture
OPS-005,Operations & Support,Support Model,What GCP support level do you need?,"Options: Basic (community only), Standard (3% of spend), Enhanced (9% of spend), Premium Support (custom pricing)","",Support coverage and SLA requirements
OPS-006,Operations & Support,Operational Runbooks,What operational procedures need to be documented?,"Examples: Project provisioning, IAM changes, Network modifications, Incident response, Disaster recovery","",Runbook and operational documentation needs
OPS-007,Operations & Support,Change Management,What change management process applies to landing zone changes?,"Options: Automated deployment with approval gates, Manual change review board, Emergency change procedures","",Change control and governance process
OPS-008,Operations & Support,Incident Management,What incident management and alerting do you need?,"Options: PagerDuty integration, Opsgenie, Cloud Monitoring alerts, Custom webhook integrations","",Incident response and alerting requirements
OPS-009,Operations & Support,Resource Quotas,How should resource quotas and limits be managed?,"Options: Default quotas, Custom quotas per project/folder, Quota increase automation, Cost guardrails","",Resource quota and cost control strategy
OPS-010,Operations & Support,Tag Strategy,What resource labeling and tagging strategy do you need?,"Common labels: Environment, Cost center, Owner, Application, Compliance scope, Data classification","",Resource organization and cost allocation labels
IMPL-001,Implementation Planning,Resources,Who will be the technical lead for this landing zone project?,"Name, role, contact information","",Technical ownership and project management
IMPL-002,Implementation Planning,Team Availability,What internal resources are available for implementation?,"List team members, roles, and time commitment (hours per week)","",Resource planning and project timeline feasibility
IMPL-003,Implementation Planning,GCP Experience,What is your team's experience with Google Cloud Platform?,"Experience levels: No experience, Basic knowledge, Intermediate, Advanced, GCP Professional Certified","",Training needs assessment and knowledge transfer requirements
IMPL-004,Implementation Planning,Terraform Experience,What is your team's experience with Terraform and IaC?,"Experience levels: No experience, Basic Terraform, Intermediate, Advanced, Production deployments","",IaC automation capability assessment
IMPL-005,Implementation Planning,Migration Approach,What is your preferred implementation approach?,"Options: Greenfield landing zone, Migrate existing projects, Hybrid (new + migrate), Pilot then scale","",Implementation strategy and risk mitigation
IMPL-006,Implementation Planning,Pilot Scope,Do you want to pilot with a single team/workload first?,"Options: Yes - pilot with 1-2 projects, No - full deployment, Phased by business unit","",Pilot and rollout strategy
IMPL-007,Implementation Planning,Training Needs,What training will be needed for teams using the landing zone?,"Types: GCP fundamentals, Landing zone architecture, Self-service provisioning, Security and compliance, FinOps training","",Knowledge transfer scope and timeline
IMPL-008,Implementation Planning,Testing Requirements,What validation and testing approach do you prefer?,"Options: Infrastructure testing with Terratest, Policy compliance validation, Security scanning, Performance testing","",Testing and validation requirements
IMPL-009,Implementation Planning,Governance Board,Do you need a cloud governance board or Center of Excellence?,"Options: Yes - establish governance board, Yes - lightweight review process, No - technical team owns decisions","",Governance structure and decision authority
IMPL-010,Implementation Planning,Vendor Requirements,What Google Cloud or partner experience do you expect from implementers?,"Specify certifications, Cloud Foundation Toolkit experience, or specific expertise needed","",Partner selection criteria and requirements
RISK-001,Risk & Constraints,Implementation Risks,What are your main concerns about implementing a landing zone?,"Consider: organizational change, technical complexity, migration risk, budget, timeline, skills gap","",Primary implementation concerns and risk factors
RISK-002,Risk & Constraints,Failure Factors,What could cause this landing zone project to fail?,"Consider: lack of executive support, unclear governance, insufficient resources, resistance to change, over-engineering","",Failure mode analysis and mitigation planning
RISK-003,Risk & Constraints,Migration Risks,What are your concerns about migrating existing GCP projects?,"Consider: service disruption, application compatibility, IAM changes, network reconfiguration, data migration","",Migration risks for existing workloads
RISK-004,Risk & Constraints,Skills Gap,What technical skills gaps worry you most?,"Consider: Terraform expertise, GCP networking, IAM design, security controls, container platforms","",Training and skill development requirements
RISK-005,Risk & Constraints,Dependencies,What external dependencies exist for this project?,"Examples: Network team approvals, Security review boards, Procurement timelines, Billing setup, Legal approvals","",Project dependencies and critical path items
RISK-006,Risk & Constraints,Constraints,What constraints must the solution work within?,"Consider: budget limits, timeline, technology standards, regulatory, organizational policies, existing commitments","",Solution design boundaries and constraints
RISK-007,Risk & Constraints,Organizational Change,What organizational change management concerns do you have?,"Consider: team adoption, process changes, new tooling, skills development, communication strategy","",Change management and user adoption requirements
