Question ID,Category,Sub-Category,Question,Guidance,Customer Response,Notes
TECH-001,Technical Requirements,Design Tools,What 3D design tools does your team use?,"Common tools: Revit, SolidWorks, CATIA, Rhino, Blender, Maya, 3ds Max, SketchUp, Unreal Engine, Unity","",Design tool landscape for connector requirements
TECH-002,Technical Requirements,Primary CAD Tools,What are your primary CAD/BIM applications?,"Primary applications: Revit (architecture), SolidWorks (mechanical), CATIA (automotive), Inventor, Creo, NX, Rhino (industrial design)","",Core design tools needing Omniverse connectors
TECH-003,Technical Requirements,Content Creation Tools,What content creation tools do you use?,"Creative tools: Maya, Blender, 3ds Max, Cinema 4D, Houdini, Substance Painter","",Digital content creation workflow
TECH-004,Technical Requirements,Rendering Tools,What rendering engines do you currently use?,"Renderers: V-Ray, Arnold, Redshift, Octane, KeyShot, CPU-based rendering, Real-time engines (Unreal Unity)","",Current rendering workflow and pain points
TECH-005,Technical Requirements,Project Complexity,What is the typical complexity of your 3D scenes?,"Complexity levels: Simple products (<1M polygons), Medium assemblies (1-10M polygons), Complex buildings (10-100M polygons), Massive environments (>100M)","",Scene complexity affects GPU and storage needs
TECH-006,Technical Requirements,File Sizes,What are typical file sizes for your 3D projects?,"File sizes: <1 GB, 1-10 GB, 10-100 GB, >100 GB per project","",Storage capacity requirements
TECH-007,Technical Requirements,Total Storage,How much 3D asset storage do you currently use?,"Storage: <1 TB, 1-10 TB, 10-50 TB, 50-100 TB, >100 TB","",Total storage capacity for USD scenes and assets
TECH-008,Technical Requirements,Collaboration Model,How do your teams collaborate on 3D projects?,"Collaboration: Same office/location, Distributed offices, Remote workforce, Global teams, Mix of on-site and remote","",Collaboration architecture and network requirements
TECH-009,Technical Requirements,Concurrent Users,How many users need to work on the same scene simultaneously?,"Concurrent users: 2-5, 5-10, 10-25, 25-50, 50+","",Real-time collaboration requirements
TECH-010,Technical Requirements,Rendering Requirements,What rendering capabilities do you need?,"Requirements: Interactive viewport rendering, Batch rendering (overnight), Film-quality output, Real-time ray tracing, VR/AR visualization","",Rendering performance and quality requirements
TECH-011,Technical Requirements,Rendering Volume,How many renders do you produce weekly?,"Volume: <10 renders, 10-50, 50-200, 200-1000, 1000+","",Rendering capacity and Omniverse Farm sizing
TECH-012,Technical Requirements,Existing Hardware,What GPU workstations does your team currently use?,"Current hardware: RTX 3080/3090, RTX 4080/4090, RTX A4000/A5000/A6000, Quadro series, No GPUs, Mixed configurations","",Hardware refresh vs upgrade assessment
TECH-013,Technical Requirements,Workstation Needs,Do you need new RTX workstations or can you upgrade existing systems?,"Options: All new workstations needed, Some upgrades possible, Most hardware adequate, GPU upgrades only","",Hardware investment scope
TECH-014,Technical Requirements,Network Infrastructure,What network infrastructure do you have?,"Network: Gigabit Ethernet (1 GbE), 10 GbE, 25 GbE, 100 GbE, Wi-Fi only, Need upgrades","",Network capacity for large file transfers
TECH-015,Technical Requirements,File Server,What file storage systems do you currently use?,"Storage: Windows file server, NAS (Synology QNAP), SAN, Cloud storage (Dropbox Box), FTP server, Local drives only","",Integration with existing storage infrastructure
TECH-016,Technical Requirements,Digital Twins,Will you build digital twins or factory simulations?,"Digital twins: Yes - manufacturing, Yes - buildings/facilities, Yes - products, No digital twins needed","",Digital twin use cases and physics simulation
TECH-017,Technical Requirements,VR/AR Requirements,Do you need VR or AR capabilities?,"VR/AR: VR walkthroughs needed, AR product visualization, Both VR and AR, Not required","",Immersive visualization requirements
TECH-018,Technical Requirements,Integration,What systems need to integrate with Omniverse?,"Integrations: PLM systems (Windchill Teamcenter), DAM systems, Rendering farms, Cloud storage, Version control (Git Perforce)","",Enterprise system integration requirements
TECH-019,Technical Requirements,Cloud Streaming,Do you need cloud streaming for remote access?,"Cloud streaming: Yes - remote workers, Yes - client access, Yes - mobile access, No - on-prem only","",Remote access and NVIDIA Omniverse Streaming
TECH-020,Technical Requirements,Physics Simulation,Do you need physics simulation capabilities?,"Physics: Rigid body dynamics, Fluid simulation, Cloth/soft body, Destruction/FEM, No physics needed","",PhysX and simulation requirements
SEC-001,Security & Compliance,Data Classification,What is the highest data classification level for 3D designs?,"Levels: Public, Internal, Confidential, Proprietary/Trade Secret, Export Controlled","",Determines security controls and access restrictions
SEC-002,Security & Compliance,Intellectual Property,How sensitive is your 3D design intellectual property?,"IP sensitivity: Public/marketing content, Internal use only, Competitive advantage, Trade secrets, Patent-pending designs","",IP protection and security requirements
SEC-003,Security & Compliance,Compliance Standards,What compliance standards apply to your design data?,"Common standards: ISO 27001, SOC 2, ITAR (export control), EAR, Industry-specific (automotive aerospace), None","",Compliance controls and audit requirements
SEC-004,Security & Compliance,Access Control,What authentication and authorization requirements apply?,"Options: Active Directory integration, LDAP, SSO (SAML/OIDC), MFA required, Role-based access (RBAC), No specific requirements","",Identity and access management requirements
SEC-005,Security & Compliance,Network Security,What network security controls are required?,"Requirements: VPN access only, Network segmentation, Firewall rules, Air-gapped environment, Internet access allowed, Client access restrictions","",Network security architecture
SEC-006,Security & Compliance,Data Encryption,What encryption requirements apply to design data?,"Requirements: Encryption at rest (storage), Encryption in transit (TLS), End-to-end encryption, No specific requirements","",Data protection and encryption standards
SEC-007,Security & Compliance,Audit Logging,What audit and logging requirements do you have?,"Requirements: User access logs, File access tracking, Design change history, Export/download tracking, No specific requirements","",Audit trail and compliance reporting needs
SEC-008,Security & Compliance,Client Access,Do external clients or partners need access to designs?,"External access: Yes - clients (view-only), Yes - partners (edit access), Yes - contractors (temporary), No external access","",External collaboration and security boundaries
SEC-009,Security & Compliance,Data Retention,What are your data retention requirements for 3D assets?,"Retention: 1-3 years, 3-5 years, 5-10 years, Indefinite, Project-dependent","",Data lifecycle management and storage planning
OPS-001,Operations & Support,Availability,What uptime requirements do you have for Omniverse?,"Common targets: Business hours (99%), Extended hours (99.5%), Always-on (99.9%), Best effort","",SLA requirements drive architecture design
OPS-002,Operations & Support,Deployment Location,Where will Omniverse infrastructure be deployed?,"Options: On-premises datacenter, Office server room, Colocation facility, Cloud (AWS Azure GCP), Hybrid on-prem + cloud","",Deployment location and facilities requirements
OPS-003,Operations & Support,Workstation Location,Where are user workstations located?,"Locations: Single office, Multiple offices, Remote/home offices, Global locations, Mix of on-site and remote","",Workstation deployment and support logistics
OPS-004,Operations & Support,Support Model,Who will support Omniverse users and infrastructure?,"Support: In-house IT team, Design team self-support, Dedicated 3D infrastructure team, Outsourced/MSP, Vendor support only","",Operational responsibility and support structure
OPS-005,Operations & Support,IT Experience,What is your team's experience with 3D infrastructure?,"Experience levels: No experience, Basic (managed file servers), Intermediate (managed GPU workstations), Advanced (rendering farms), Expert","",Training needs and support requirements
OPS-006,Operations & Support,Support Coverage,What support coverage do you require from NVIDIA/partners?,"Options: Business hours (8x5), Extended (12x5), Full (24x7), Standard (email support), No specific requirements","",Support SLA and vendor contract planning
OPS-007,Operations & Support,Backup,What backup requirements do you have for 3D assets and scenes?,"Backup: Daily automated backup, Weekly backup, Project-based backup, Off-site replication, Disaster recovery, No formal backup","",Backup strategy and data protection
OPS-008,Operations & Support,Disaster Recovery,What disaster recovery capabilities are required?,"DR: Backup only, Warm standby server, Active-active multi-site, Cloud failover, Not required","",DR architecture and business continuity
OPS-009,Operations & Support,Maintenance Windows,What maintenance windows are acceptable for Omniverse?,"Options: Weekends only, After-hours weekdays, Monthly scheduled, Quarterly planned, Minimal downtime acceptable","",Maintenance planning and user impact
OPS-010,Operations & Support,User Support,How will users get support for Omniverse issues?,"Support: IT helpdesk, Dedicated 3D support team, Email/ticketing system, Slack/Teams channel, Self-service documentation, Vendor support","",User support model and escalation
IMPL-001,Implementation Planning,Resources,Who will be the technical lead for this Omniverse project?,"Name, role, contact information","",Technical ownership and project management
IMPL-002,Implementation Planning,Team Availability,What internal resources are available for Omniverse implementation?,"List team members, roles, and time commitment (hours per week)","",Resource planning and project timeline feasibility
IMPL-003,Implementation Planning,Omniverse Experience,What is your team's experience with NVIDIA Omniverse?,"Experience levels: No experience, Evaluated/demo'd, Pilot project, Production deployment, Expert users","",Training needs assessment and knowledge transfer requirements
IMPL-004,Implementation Planning,USD Knowledge,What is your team's experience with Universal Scene Description (USD)?,"Experience levels: No experience, Basic understanding, Production use in Pixar/Disney tools, USD pipeline development, Expert","",USD workflow design and training requirements
IMPL-005,Implementation Planning,Infrastructure Readiness,Is your infrastructure ready for Omniverse deployment?,"Options: Fully ready (network, storage, power), Partial readiness, Requires upgrades, New infrastructure needed","",Infrastructure preparation timeline and cost
IMPL-006,Implementation Planning,Deployment Approach,What is your preferred deployment approach?,"Options: Phased by department, Pilot with 5-10 users then expand, Full deployment, Single project pilot, Rolling implementation","",Implementation strategy and risk mitigation
IMPL-007,Implementation Planning,Migration Strategy,How will you migrate from current workflow to Omniverse?,"Options: Parallel operation (hybrid workflow), Gradual project migration, New projects only, Direct cutover, Specific department first","",Migration approach and transition planning
IMPL-008,Implementation Planning,Training Needs,What training will be needed for users and administrators?,"Types: Admin training (Nucleus server), User training (connector workflows), Advanced training (USD pipelines), Best practices, Certification","",Knowledge transfer scope and timeline
IMPL-009,Implementation Planning,Pilot Projects,Do you have specific pilot projects in mind for Omniverse?,"Specify: project type, timeline, team size, success criteria","",Pilot project selection and validation approach
IMPL-010,Implementation Planning,NVIDIA Relationship,Do you have an existing relationship with NVIDIA?,"Options: Direct NVIDIA relationship, Partner/reseller, Workstation vendor (Dell HP), No existing relationship, Prefer partner engagement","",Procurement and partnership approach
RISK-001,Risk & Constraints,Implementation Risks,What are your main concerns about Omniverse deployment?,"Consider: learning curve, workflow disruption, integration complexity, cost, team adoption, IT support burden","",Primary implementation concerns and risk factors
RISK-002,Risk & Constraints,Failure Factors,What could cause this Omniverse project to fail?,"Consider: lack of executive support, user resistance, insufficient training, integration issues, performance problems, unrealistic expectations","",Failure mode analysis and mitigation planning
RISK-003,Risk & Constraints,Adoption Risk,What are your concerns about team adoption and change management?,"Consider: resistance to new tools, learning curve, workflow changes, productivity dip during transition, competing priorities","",Change management and user adoption strategy
RISK-004,Risk & Constraints,Technical Risks,What technical risks worry you most about Omniverse?,"Consider: connector compatibility, file format issues, performance with large scenes, network bandwidth, storage capacity, GPU compatibility","",Technical risk factors and mitigation strategies
RISK-005,Risk & Constraints,Integration Risks,Do you have concerns about integrating Omniverse with existing tools?,"Consider: CAD tool versions, plugin compatibility, custom workflows, file format conversions, legacy data migration","",Integration complexity and testing requirements
RISK-006,Risk & Constraints,Performance Risks,What are your concerns about rendering and collaboration performance?,"Consider: large scene performance, real-time collaboration latency, network bandwidth, GPU capacity, concurrent user limits","",Performance expectations and testing validation
RISK-007,Risk & Constraints,Dependencies,What external dependencies exist for this project?,"Examples: Infrastructure upgrades, Budget approvals, Hardware procurement, Network upgrades, Vendor availability, Training schedules, Pilot project completion","",Project dependencies and critical path items
RISK-008,Risk & Constraints,Constraints,What constraints must the solution work within?,"Consider: budget limits, timeline, existing hardware, network capacity, storage limits, IT policies, vendor standards, departmental boundaries","",Solution design boundaries and constraints
