Question ID,Category,Sub-Category,Question,Guidance,Customer Response,Notes
SEC-003,Security & Compliance,Compliance Standards,What compliance standards must Google Workspace meet?,"Common standards: SOC 2, ISO 27001, HIPAA, FERPA, GDPR, FINRA, PCI DSS, FedRAMP, None","",Compliance controls and audit requirements
SEC-004,Security & Compliance,Data Encryption,What encryption requirements apply?,"Requirements: Encryption in transit (TLS), Encryption at rest (AES-256), Customer-managed keys (CSE), External key management","",Security architecture and key management
SEC-005,Security & Compliance,Access Control,What authentication and authorization requirements apply?,"Options: 2-Step Verification (2SV) required, Security keys, Context-aware access, Session length controls","",Identity and access management requirements
SEC-006,Security & Compliance,DLP Policies,Do you need Data Loss Prevention (DLP) for sensitive content?,"Options: Yes - extensive DLP rules, Yes - basic DLP, No - not required, Evaluate during design","",Content inspection and policy enforcement
SEC-007,Security & Compliance,Email Security,What email security features are required?,"Options: Advanced phishing protection, Spam filtering, Sandboxing, URL scanning, Attachment scanning, S/MIME encryption","",Email threat protection requirements
SEC-008,Security & Compliance,Audit Logging,What audit logging and compliance reporting do you need?,"Requirements: Admin console audit logs, Drive audit logs, Email logs, BigQuery export, Long-term retention","",Audit trail and compliance reporting needs
SEC-009,Security & Compliance,Data Residency,Do you require data residency in specific regions?,"Specify regions or countries; available with Enterprise Plus edition","",Geographic data sovereignty requirements
SEC-010,Security & Compliance,eDiscovery,Do you need eDiscovery and legal hold capabilities?,"Options: Yes - Google Vault required, Yes - third-party eDiscovery, No - not required","",Legal and compliance data preservation
SEC-011,Security & Compliance,Retention Policies,What data retention requirements apply?,"Common retention: 7 years (legal), 3 years (general), Custom by content type, No formal retention","",Data lifecycle and retention management
SEC-012,Security & Compliance,External Sharing,How should external file sharing be controlled?,"Options: Block all external sharing, Allow with approval, Allow with warnings, Allow without restrictions","",External collaboration security controls
OPS-001,Operations & Support,Admin Team,Who will administer Google Workspace day-to-day?,"Identify admin team members, roles, and availability","",Operational ownership and support model
OPS-002,Operations & Support,Help Desk,What help desk support model will you use?,"Options: Internal IT support, Managed service provider, Google support only, Hybrid approach","",User support coverage and escalation
OPS-003,Operations & Support,Training Approach,What user training approach do you prefer?,"Options: In-person training, Virtual training, Self-paced online, Train-the-trainer, Minimal training","",User enablement and adoption strategy
OPS-004,Operations & Support,Change Management,How will you manage organizational change?,"Options: Executive sponsorship, Change champions, Phased rollout, Communication plan, Minimal change management","",Adoption and change management approach
OPS-005,Operations & Support,Support Model,What Google support level do you need?,"Options: Standard Support (included), Enhanced Support (Business Plus/Enterprise), Premium Support (custom pricing)","",Support coverage and SLA requirements
OPS-006,Operations & Support,Monitoring,What monitoring and reporting capabilities do you need?,"Options: Admin console reports, Custom dashboards, BigQuery exports, Third-party analytics, User activity reports","",Operational visibility and insights
OPS-007,Operations & Support,Backup Strategy,Do you need third-party backup for Google Workspace data?,"Options: Yes - comprehensive backup, Yes - selective backup, No - Google's infrastructure sufficient","",Data protection and recovery requirements
OPS-008,Operations & Support,Coexistence Period,How long will you run old and new systems in parallel?,"Options: No coexistence, 1-4 weeks, 1-3 months, 3-6 months, Indefinite hybrid","",Migration strategy and risk mitigation
OPS-009,Operations & Support,Pilot Group,Do you want to pilot with a subset of users first?,"Options: Yes - small pilot (10-50 users), Yes - department pilot, No - full migration, Phased by location","",Pilot and rollout strategy
OPS-010,Operations & Support,Communication Plan,What communication strategy will support the rollout?,"Examples: Executive announcements, IT newsletters, Training invites, Help resources, Feedback channels","",User communication and engagement
IMPL-001,Implementation Planning,Resources,Who will be the project lead for this Google Workspace deployment?,"Name, role, contact information","",Project ownership and management
IMPL-002,Implementation Planning,Team Availability,What internal resources are available for deployment?,"List team members, roles, and time commitment (hours per week)","",Resource planning and project timeline feasibility
IMPL-003,Implementation Planning,Google Experience,What is your team's experience with Google Workspace?,"Experience levels: No experience, Basic user, Power user, Admin experience, Enterprise deployment experience","",Training needs assessment and knowledge transfer requirements
IMPL-004,Implementation Planning,Migration Approach,What is your preferred migration approach?,"Options: Big bang (all users at once), Phased by department, Phased by location, Pilot then expand, Hybrid coexistence","",Implementation strategy and risk mitigation
IMPL-005,Implementation Planning,Cutover Window,What is your preferred cutover timing?,"Options: Weekend cutover, After-hours migration, Phased during business hours, Flexible timing","",Migration timing and business continuity
IMPL-006,Implementation Planning,Testing Requirements,What testing and validation approach do you prefer?,"Options: Pilot user testing, Admin validation only, Full UAT process, Minimal testing","",Testing and validation requirements
IMPL-007,Implementation Planning,Training Schedule,What training timeline works for your organization?,"Options: Pre-migration training, Just-in-time training, Post-migration training, Self-service only","",Training timing and delivery method
IMPL-008,Implementation Planning,Documentation Needs,What documentation will be needed for end users and admins?,"Types: Quick start guides, Admin runbooks, Video tutorials, FAQ documents, Help desk scripts","",Documentation scope and timeline
IMPL-009,Implementation Planning,Rollback Plan,What rollback or contingency planning is required?,"Options: Full rollback capability, Partial rollback for issues, No rollback - move forward only","",Risk mitigation and contingency planning
IMPL-010,Implementation Planning,Vendor Requirements,What Google Workspace implementation experience do you expect from partners?,"Specify certifications, migration experience, or specific expertise needed","",Partner selection criteria and requirements
RISK-001,Risk & Constraints,Implementation Risks,What are your main concerns about migrating to Google Workspace?,"Consider: data loss, user adoption, migration complexity, business disruption, cost, training","",Primary implementation concerns and risk factors
RISK-002,Risk & Constraints,Failure Factors,What could cause this Google Workspace project to fail?,"Consider: poor user adoption, insufficient training, data migration issues, executive resistance, budget overruns","",Failure mode analysis and mitigation planning
RISK-003,Risk & Constraints,Migration Risks,What are your concerns about email and file migration?,"Consider: data loss, downtime, incomplete migration, corrupted files, missing emails","",Migration risks and data integrity concerns
RISK-004,Risk & Constraints,User Adoption,What user adoption challenges worry you most?,"Consider: resistance to change, workflow disruption, learning curve, reduced productivity during transition","",Change management and user acceptance risks
RISK-005,Risk & Constraints,Dependencies,What external dependencies exist for this project?,"Examples: Domain registration, Network changes, Email DNS updates, Security approvals, Procurement timelines","",Project dependencies and critical path items
RISK-006,Risk & Constraints,Constraints,What constraints must the solution work within?,"Consider: budget limits, timeline, technology standards, regulatory, organizational policies, labor agreements","",Solution design boundaries and constraints
RISK-007,Risk & Constraints,Business Continuity,What business continuity concerns do you have during migration?,"Consider: email downtime tolerance, file access requirements, meeting continuity, productivity impact","",Business continuity and risk tolerance
RISK-008,Risk & Constraints,Skills Gap,What technical skills gaps worry you about ongoing administration?,"Consider: Google Admin Console, GAM scripting, Drive management, security configuration, support expertise","",Training and skill development requirements
