Question ID,Category,Sub-Category,Question,Guidance,Customer Response,Notes
TECH-003,Technical Requirements,Managed Infrastructure,How many network devices need automation?,"Include switches, routers, firewalls, load balancers from Cisco, Juniper, F5, Palo Alto, etc.","",Network automation scope and vendor modules
TECH-004,Technical Requirements,Managed Infrastructure,What cloud platforms do you use?,"Cloud providers: AWS, Azure, GCP, IBM Cloud, VMware vSphere, OpenStack, None","",Cloud automation and multi-cloud orchestration
TECH-005,Technical Requirements,Automation Scope,What operating systems need to be managed?,"OS platforms: RHEL, CentOS, Ubuntu, SUSE, Windows Server, AIX, Solaris","",Operating system diversity and module requirements
TECH-006,Technical Requirements,Automation Scope,What applications need automated deployment?,"Application types: Web servers (Apache NGINX), Databases (PostgreSQL MySQL), Middleware (Tomcat WebLogic), Custom applications","",Application deployment automation scope
TECH-007,Technical Requirements,Automation Scope,What security operations need automation?,"Security tasks: Patch management, Security baseline hardening, Vulnerability remediation, Certificate management, User access provisioning","",Security automation and compliance requirements
TECH-008,Technical Requirements,Current Automation,What automation tools do you currently use?,"Existing tools: Shell scripts, Puppet, Chef, SaltStack, Terraform, CloudFormation, Home-grown scripts","",Current automation landscape and migration path
TECH-009,Technical Requirements,Version Control,What version control system do you use for code and configurations?,"VCS platforms: Git (GitHub GitLab Bitbucket), SVN, Other, None","",Source control integration for playbooks
TECH-010,Technical Requirements,Ansible Experience,What is your team's experience level with Ansible?,"Experience levels: None - new to Ansible, Basic - using ad-hoc commands, Intermediate - writing playbooks, Advanced - roles and collections","",Training requirements assessment
TECH-011,Technical Requirements,Connectivity,How will Ansible connect to managed nodes?,"Connection methods: SSH (Linux/Unix), WinRM (Windows), Network APIs (network devices), Cloud APIs","",Network connectivity and firewall requirements
TECH-012,Technical Requirements,Inventory Management,How do you want to manage your Ansible inventory?,"Inventory sources: Static inventory files, Dynamic inventory (cloud provider APIs), CMDB integration, ServiceNow CMDB, Other","",Inventory source and dynamic updates
TECH-013,Technical Requirements,Workflow Complexity,Do you need multi-step workflows with approvals?,"Workflow needs: Simple playbook execution, Multi-step workflows, Approval gates, Conditional branching, Integration with ITSM tools","",Workflow orchestration requirements
TECH-014,Technical Requirements,Event-Driven Automation,Do you need event-driven automation?,"Event sources: Monitoring alerts (Prometheus Datadog), Service tickets (ServiceNow), Webhooks, Cloud events, Kafka streams","",Automated remediation and event handling
TECH-015,Technical Requirements,Custom Content,Will you develop custom Ansible modules or plugins?,"Custom content needs: Use certified collections only, Light customization, Significant custom module development","",Custom automation development scope
TECH-016,Technical Requirements,Execution Environments,What software dependencies do your playbooks require?,"Dependencies: Python packages, System libraries, Cloud SDKs (AWS Azure GCP), Network automation libraries","",Execution environment configuration
TECH-017,Technical Requirements,High Availability,What are your high availability requirements for the automation platform?,"HA needs: Single controller instance, Active-passive HA pair, Active-active clustered controller","",Platform availability architecture
TECH-018,Technical Requirements,Scalability,What is your expected peak concurrent automation jobs?,"Concurrent job volume: 1-10 jobs, 10-50 jobs, 50-200 jobs, 200+ jobs","",Controller capacity and scaling requirements
TECH-019,Technical Requirements,Integration,What systems need to integrate with Ansible Automation Platform?,"Integration targets: ServiceNow, ITSM tools, Monitoring systems, CMDB, Ticketing systems, CI/CD pipelines, Cloud management platforms","",External system integration scope
SEC-001,Security & Compliance,Compliance Standards,What compliance standards must your automation meet?,"Common standards: SOC 2, ISO 27001, PCI DSS, HIPAA, NIST 800-53, FedRAMP, STIG, CIS Benchmarks","",Compliance controls and audit requirements
SEC-002,Security & Compliance,Access Control,What authentication method will you use for Ansible users?,"Authentication options: Local users, LDAP/Active Directory, SAML SSO (Okta Azure AD), OAuth, RADIUS","",User authentication and SSO integration
SEC-003,Security & Compliance,Access Control,What role-based access control (RBAC) do you need?,"RBAC requirements: Admin roles, Developer roles, Operator roles (execute only), Auditor roles (read-only), Custom roles","",Authorization model and role definitions
SEC-004,Security & Compliance,Credential Management,How do you currently store privileged credentials?,"Credential storage: Local files, HashiCorp Vault, CyberArk, AWS Secrets Manager, Azure Key Vault, Thycotic","",Secrets management integration
SEC-005,Security & Compliance,Network Security,What network security controls are in place?,"Security controls: Firewalls between Ansible and managed nodes, Bastion/jump hosts, VPN required, Network segmentation, DMZ isolation","",Network access and segmentation
SEC-006,Security & Compliance,Audit Logging,What audit and logging requirements do you have?,"Logging needs: All automation job logs, User access logs, Credential usage tracking, Change audit trail, SIEM integration","",Audit trail and compliance reporting
SEC-007,Security & Compliance,Change Management,Do automation changes require approval workflows?,"Approval process: No approvals required, Manager approval, Change Advisory Board (CAB), ITSM integration (ServiceNow)","",Change control process integration
SEC-008,Security & Compliance,Privileged Access,How should Ansible handle privileged operations?,"Privilege escalation: Sudo with password, Sudo without password, Run as service account, Privilege escalation tools (CyberArk)","",Privilege escalation and sudo configuration
OPS-001,Operations & Support,Automation Ownership,Who will develop and maintain Ansible playbooks?,"Operations model: Infrastructure team, Platform engineering team, Dedicated automation team, External consultants, Hybrid model","",Operational responsibility and staffing
OPS-002,Operations & Support,Job Scheduling,How do you plan to execute automation jobs?,"Execution methods: On-demand manual execution, Scheduled cron-like jobs, Event-triggered automation, API-driven execution, ITSM integration","",Job execution model and scheduling
OPS-003,Operations & Support,Notification,What notifications do you need when automation jobs run?,"Notification channels: Email notifications, Slack integration, PagerDuty alerts, ServiceNow ticket updates, Webhook callbacks","",Alerting and notification requirements
OPS-004,Operations & Support,Monitoring,How will you monitor automation job success and failures?,"Monitoring approach: Automation Controller UI, External monitoring (Prometheus Datadog), SIEM integration, Custom dashboards","",Operational visibility and analytics
OPS-005,Operations & Support,Backup & Recovery,What backup and disaster recovery procedures are required?,"Backup scope: Controller configuration, Playbook repository, Job history, Credentials (encrypted), Database backups","",Data protection and recovery strategy
OPS-006,Operations & Support,Support Coverage,What support coverage do you require?,"Support levels: Business hours (8x5), Extended (24x5), Full (24x7), Red Hat Premium Support","",Support staffing and SLA requirements
OPS-007,Operations & Support,Training Needs,What training do your teams need for Ansible?,"Training types: Ansible fundamentals, Playbook development, Advanced automation, Best practices, Network automation, Windows automation","",Skills development and enablement
OPS-008,Operations & Support,Content Reuse,Will you use pre-built automation content?,"Content sources: Ansible Certified Collections, Red Hat Automation Hub, Ansible Galaxy, Custom in-house content only","",Content strategy and reuse approach
OPS-009,Operations & Support,Testing Strategy,How will you test playbooks before production execution?,"Testing approach: Dev/test inventory, Idempotency testing, Check mode (dry-run), Staging environment, No formal testing","",Playbook testing and validation process
OPS-010,Operations & Support,Version Control,How will you manage playbook versioning and releases?,"Versioning approach: Git branching strategy, Release tagging, Approval process, CI/CD pipeline for playbooks","",Change management and version control
INT-001,Integration Requirements,ITSM Integration,Do you use IT Service Management (ITSM) tools?,"ITSM platforms: ServiceNow, BMC Remedy, Jira Service Management, Cherwell, None","",ITSM integration for ticket-driven automation
INT-002,Integration Requirements,CMDB Integration,Do you maintain a Configuration Management Database?,"CMDB systems: ServiceNow CMDB, Device42, Infoblox, Custom CMDB, Spreadsheets, None","",CMDB sync for dynamic inventory
INT-003,Integration Requirements,Monitoring Integration,What monitoring and alerting systems do you use?,"Monitoring tools: Prometheus, Nagios, Zabbix, Datadog, New Relic, Splunk, ELK Stack","",Event-driven automation trigger sources
INT-004,Integration Requirements,Cloud Automation,What cloud automation is required?,"Cloud operations: VM provisioning, Auto-scaling, Backup automation, DR orchestration, Cost optimization, Compliance enforcement","",Cloud orchestration and multi-cloud management
INT-005,Integration Requirements,CI/CD Integration,Do you need to integrate with CI/CD pipelines?,"CI/CD platforms: Jenkins, GitLab CI, GitHub Actions, Azure DevOps, Tekton, None","",Application deployment automation integration
COST-001,Cost & Licensing,Licensing Model,What Ansible licensing model do you prefer?,"License options: Per-managed-node licensing, Unlimited managed nodes, Red Hat Smart Management (includes Ansible)","",Licensing structure and node count
COST-002,Cost & Licensing,Subscription Term,What subscription term do you prefer?,"Terms: Annual subscription, 3-year commitment, Red Hat Enterprise Agreement","",Contract term and pricing
COST-003,Cost & Licensing,Infrastructure,Do you have existing infrastructure for Ansible Controller?,"Infrastructure: Existing VMs available, Need new VMs/servers, Cloud infrastructure (AWS Azure), Managed service (AAP on Azure)","",Controller infrastructure requirements
COST-004,Cost & Licensing,Professional Services,What professional services do you need?,"Services: Architecture and design, Playbook development, Implementation, Training, Ongoing support and development","",Services scope and budget allocation
COST-005,Cost & Licensing,Managed Services,Are you interested in Red Hat managed services?,"Managed options: Ansible Automation Platform on Azure (managed), Self-managed platform, Hybrid model with consulting support","",Managed service vs self-operated model
