Question ID,Category,Sub-Category,Question,Guidance,Customer Response,Notes
OPS-005,Operations & Support,Monitoring Tools,What network monitoring tools are in use?,"Tools: SolarWinds, PRTG, Cisco Prime, DNA Center, ThousandEyes, Datadog, Other","",Monitoring ecosystem integration
OPS-006,Operations & Support,Troubleshooting,What troubleshooting capabilities do you need?,"Capabilities: Application path visibility, Packet capture, WAN optimization insights, Real-time performance dashboards, Historical trending","",Operational visibility requirements
OPS-007,Operations & Support,Change Management,What change management processes apply?,"Processes: CAB approval for policy changes, Maintenance windows, Staged rollout, Emergency change process","",Change control and governance
OPS-008,Operations & Support,Support Model,What support coverage is required?,"Support: Business hours (8x5), Extended (24x5), Full (24x7), Cisco TAC, Partner support","",Support SLA and escalation procedures
OPS-009,Operations & Support,Site Deployment,How are new sites typically deployed?,"Deployment: IT visits site, Local technician, Ship-and-install, Zero-touch (plug-and-play)","",Deployment model and logistics
OPS-010,Operations & Support,Disaster Recovery,What DR requirements apply to WAN?,"DR: Automatic failover to backup circuit, Manual failover, Geographic redundancy, RTO/RPO targets","",Business continuity and failover requirements
IMPL-001,Implementation Planning,Resources,Who will be the technical lead for this SD-WAN project?,"Name, role, contact information","",Technical ownership and project management
IMPL-002,Implementation Planning,Team Availability,What internal resources are available for SD-WAN deployment?,"List team members, roles, time commitment (hours per week)","",Resource planning and project timeline feasibility
IMPL-003,Implementation Planning,Migration Strategy,What is your preferred SD-WAN migration approach?,"Options: Pilot 3-5 sites, Phased regional rollout, Site-by-site replacement, Parallel run with MPLS, Overlay then cutover","",Implementation strategy and risk mitigation
IMPL-004,Implementation Planning,Pilot Sites,Which sites should be in the SD-WAN pilot?,"Pilot criteria: Low-risk sites, Varied site sizes, Representative applications, Friendly users, IT-staffed locations","",Pilot scope and success criteria
IMPL-005,Implementation Planning,Cutover Approach,What cutover approach do you prefer for each site?,"Cutover: Hard cutover (immediate), Parallel run (weeks), Gradual migration, Application-by-application, Business hours only","",Migration methodology and user impact
IMPL-006,Implementation Planning,Circuit Procurement,Who handles circuit procurement and installation?,"Procurement: Internal telecom team, Outsourced to partner, Cisco managed service, Carrier relationship","",Circuit logistics and lead times
IMPL-007,Implementation Planning,Hardware Shipping,How should routers be shipped and staged?,"Shipping: Direct to site, Staged at depot, Pre-configured and shipped, Ship from vendor, Kitting and labeling","",Logistics and deployment efficiency
IMPL-008,Implementation Planning,Zero-Touch,Do you want zero-touch provisioning (ZTP)?,"ZTP: Yes for all sites, Pilot only, Manual config preferred, Hybrid (ZTP for branches manual for hubs)","",Deployment automation level
IMPL-009,Implementation Planning,Training Needs,What training is needed for network team?,"Training: SD-WAN architecture, vManage operations, Policy configuration, Troubleshooting, Advanced features, Certification prep","",Knowledge transfer scope and timeline
IMPL-010,Implementation Planning,Documentation,What documentation standards apply?,"Documentation: Architecture diagrams, Policy definitions, Runbooks, Site cutover plans, Troubleshooting guides, As-built documentation","",Documentation scope and deliverables
RISK-001,Risk & Constraints,Implementation Risks,What are your main concerns about SD-WAN deployment?,"Concerns: Site downtime, Application performance, Circuit availability, Team readiness, Budget overruns, Timeline delays","",Primary implementation concerns and risk factors
RISK-002,Risk & Constraints,Business Impact,What is the impact of site WAN outages?,"Impact: Revenue loss, Customer impact, Operational disruption, Regulatory issues, Reputational damage","",Failure impact and mitigation requirements
RISK-003,Risk & Constraints,Circuit Procurement,What concerns exist about circuit procurement?,"Concerns: Lead times (60-120 days), Availability at remote sites, Carrier reliability, Contract lock-in, Cost variability","",Circuit logistics and dependencies
RISK-004,Risk & Constraints,Application Performance,What concerns exist about application performance?,"Concerns: VoIP quality degradation, Video conferencing issues, ERP responsiveness, Database performance, User experience","",Performance validation and testing requirements
RISK-005,Risk & Constraints,Skill Gaps,What skill gaps exist for supporting SD-WAN?,"Skill gaps: SD-WAN architecture, vManage operations, Application-aware routing, Troubleshooting, Security integration, Cloud connectivity","",Training and hiring requirements
RISK-006,Risk & Constraints,Dependencies,What external dependencies exist for this project?,"Dependencies: MPLS contract expirations, Circuit installations, Budget approvals, M&A activity, Other IT projects, Vendor availability","",Project dependencies and critical path items
RISK-007,Risk & Constraints,Constraints,What constraints must the SD-WAN solution work within?,"Constraints: Budget limits, Timeline, MPLS contract lock-in, Circuit availability, Organizational policies, Skill availability","",Solution design boundaries and constraints
