Question ID,Category,Sub-Category,Question,Guidance,Customer Response,Notes
TECH-004,Technical Requirements,BYOD Policy,Do you allow BYOD (Bring Your Own Device)?,"BYOD policy: Allowed for all employees, Limited to executives, Pilot only, Not allowed, Planned in future","",BYOD requirements and onboarding
TECH-005,Technical Requirements,Guest Access,How many guest users access WiFi daily?,"Guest volume: <10/day, 10-50/day, 50-100/day, 100+/day","",Guest portal sizing and workflow requirements
TECH-006,Technical Requirements,Network Infrastructure,What Cisco network infrastructure is deployed?,"Infrastructure: Catalyst 9K switches, Catalyst 3K/4K switches, Nexus switches, Wireless LAN Controllers, Meraki (cloud-managed)","",ISE integration and compatibility
TECH-007,Technical Requirements,Switch Compatibility,Do your switches support 802.1X authentication?,"802.1X support: Yes - Catalyst 9K/3K/4K, Partial - requires IOS upgrade, No - legacy switches, Mixed environment","",Infrastructure readiness and upgrade needs
TECH-008,Technical Requirements,Wireless Infrastructure,What wireless infrastructure is deployed?,"Wireless: Cisco Catalyst 9800 WLC, Cisco AireOS WLC, Meraki cloud-managed, Third-party (Aruba HP Ruckus)","",Wireless integration and compatibility
TECH-009,Technical Requirements,Network Topology,What is your network topology?,"Topology: Campus (core/distribution/access), Branch offices, Data center, Remote sites, Distributed locations","",Deployment architecture and scale
TECH-010,Technical Requirements,VLANs and Segmentation,How many VLANs are configured?,"VLAN count: <10, 10-50, 50-100, 100+, Dynamic VLAN assignment needed","",Network segmentation complexity
TECH-011,Technical Requirements,Authentication Source,What identity source will ISE authenticate against?,"Identity sources: Active Directory, LDAP, Azure AD (cloud sync), RADIUS proxy, Certificate-based, Local database","",Identity integration requirements
TECH-012,Technical Requirements,Active Directory,What Active Directory environment do you have?,"AD environment: On-premises AD, Azure AD only, Hybrid AD + Azure AD, Multi-forest, Multi-domain","",AD integration architecture
TECH-013,Technical Requirements,Certificate Infrastructure,Do you have a PKI (Public Key Infrastructure)?,"PKI: Microsoft CA, Third-party CA (DigiCert Entrust), No PKI - need implementation, Self-signed only","",Certificate-based authentication readiness
TECH-014,Technical Requirements,TrustSec Requirements,Do you need TrustSec micro-segmentation?,"TrustSec use cases: Compliance zones, Lateral movement prevention, Contractor isolation, IoT segmentation, Not required","",Software-defined segmentation needs
TECH-015,Technical Requirements,Device Admin,Do you need device administration (network admin AAA)?,"Device admin: TACACS+ for network devices, RADIUS for VPN, Not required, Already have separate TACACS server","",Network device AAA requirements
TECH-016,Technical Requirements,Posture Assessment,Do you require device posture checking (compliance)?,"Posture checks: Antivirus status, OS patching, Disk encryption, Firewall enabled, Registry keys, Not required","",Compliance validation requirements
TECH-017,Technical Requirements,MDM Integration,Do you use Mobile Device Management (MDM)?,"MDM platforms: Microsoft Intune, VMware Workspace ONE, MobileIron, Jamf (Apple), No MDM, Planned","",MDM integration for BYOD policies
TECH-018,Technical Requirements,High Availability,What HA requirements do you have for ISE?,"HA requirements: Active-active across sites, Primary-secondary in same DC, Single node (no HA), Geographic redundancy","",Availability and redundancy design
SEC-001,Security & Compliance,Access Policies,What access policies need enforcement?,"Policies: Employee full access, Contractor restricted, Guest internet-only, IoT isolated, Time-based access, Location-based","",Policy framework and requirements
SEC-002,Security & Compliance,Segmentation,What network segmentation is required?,"Segmentation: User role-based, Device type, Compliance status, Department/OU, Guest isolation, IoT quarantine","",Segmentation strategy and architecture
SEC-003,Security & Compliance,Guest Workflow,What guest access workflow is required?,"Workflow: Self-registration, Sponsor approval, Lobby ambassador, SMS verification, Email validation, Social login","",Guest portal design and process
SEC-004,Security & Compliance,BYOD Onboarding,How should BYOD devices be onboarded?,"Onboarding: Self-service portal, MDM enrollment, Certificate provisioning, Username/password only, Admin provisioned","",BYOD user experience and security
SEC-005,Security & Compliance,Non-Compliant Devices,How should non-compliant devices be handled?,"Remediation: Quarantine VLAN, Block access, Limited access, Notification only, Automatic remediation portal","",Posture enforcement strategy
SEC-006,Security & Compliance,Profiling,What level of device profiling is needed?,"Profiling: Basic (OS type), Standard (device model), Advanced (manufacturer), Custom profiling, No profiling","",Device visibility and classification
SEC-007,Security & Compliance,Threat Detection,Do you need threat detection integration?,"Threat platforms: Cisco pxGrid (Firepower ISE integration), Third-party SIEM, EDR integration, Not required","",Security ecosystem integration
SEC-008,Security & Compliance,Audit Logging,What audit and logging requirements apply?,"Requirements: Authentication logs, Authorization decisions, Admin access logs, RADIUS accounting, Syslog to SIEM, Long-term retention","",Audit trail and compliance reporting
SEC-009,Security & Compliance,Data Privacy,What data privacy regulations apply?,"Regulations: GDPR, CCPA, HIPAA privacy, Local data residency, Personal data minimization","",Privacy controls and data handling
OPS-001,Operations & Support,Team Size,How many network security administrators will manage ISE?,"Team size: 1-2 admins, 3-5 admins, 6-10 admins, 10+ admins","",Staffing and RBAC requirements
OPS-002,Operations & Support,Expertise,What is your team's ISE and 802.1X experience?,"Experience: None - new to ISE, Basic 802.1X knowledge, ISE deployment experience, ISE expert/certified, Consultant support needed","",Training needs and enablement planning
OPS-003,Operations & Support,Support Coverage,What support coverage is required?,"Coverage: Business hours (8x5), Extended (24x5), Full (24x7), Self-service only","",Support model and SLA requirements
OPS-004,Operations & Support,Helpdesk Integration,How will helpdesk handle access issues?,"Helpdesk: ServiceNow integration, Dedicated NAC team, Tier 1 helpdesk training, Self-service portal, Escalation to security team","",User support and incident management
OPS-005,Operations & Support,User Communication,How will users be notified about NAC changes?,"Communication: Email campaigns, Intranet announcements, Manager cascade, IT roadshow, Training sessions, No communication","",Change management and user adoption
OPS-006,Operations & Support,BYOD Support,How will BYOD users get support?,"Support: Self-service portal and FAQs, Helpdesk ticket, IT desk walk-up, Email support, Manager assistance","",BYOD user experience and enablement
OPS-007,Operations & Support,Monitoring,What monitoring and alerting is needed?,"Monitoring: ISE health, Authentication failures, Policy violations, Threat alerts, Performance metrics, Integration with NOC tools","",Operational visibility and alerting
OPS-008,Operations & Support,Reporting,What reporting is required for ISE?,"Reports: Authentication summary, Guest access logs, Compliance audit reports, Device inventory, Threat detections, Executive dashboards","",Reporting and analytics requirements
OPS-009,Operations & Support,Change Management,What change management processes apply?,"Processes: CAB approval for policy changes, Testing in lab, Staged rollout, Emergency change process, Approval workflows","",Change control and governance
OPS-010,Operations & Support,Backup and DR,What backup and disaster recovery is required?,"DR: Daily ISE backups, Geographic redundancy, Recovery time objective (RTO), Recovery point objective (RPO), Backup retention","",Business continuity requirements
IMPL-001,Implementation Planning,Resources,Who will be the technical lead for this ISE project?,"Name, role, contact information","",Technical ownership and project management
IMPL-002,Implementation Planning,Team Availability,What internal resources are available for ISE implementation?,"List team members, roles, time commitment (hours per week)","",Resource planning and project timeline feasibility
IMPL-003,Implementation Planning,Phased Rollout,What is your preferred phased rollout approach?,"Phases: Pilot department, Office by office, Wired then wireless, Guest first then corporate, Big bang","",Implementation strategy and risk mitigation
IMPL-004,Implementation Planning,Pilot Scope,What should be included in the pilot phase?,"Pilot scope: 50-100 users, Single office, IT department only, Wireless only, Specific device types","",Pilot sizing and success criteria
IMPL-005,Implementation Planning,Authentication Mode,What authentication transition strategy do you prefer?,"Strategy: Monitor mode first, MAB fallback during transition, 802.1X enforcement immediately, Phased by location","",Transition approach and user impact
IMPL-006,Implementation Planning,Fallback Strategy,What happens if ISE is unavailable?,"Fallback: Critical VLAN (limited access), Open access (security risk), Closed authentication (no access), Local switch auth","",Availability and failover strategy
IMPL-007,Implementation Planning,Certificate Deployment,How will certificates be deployed to devices?,"Deployment: SCEP auto-enrollment, GPO for Windows, MDM for mobile, Manual installation, Username/password instead","",Certificate provisioning approach
IMPL-008,Implementation Planning,Testing Requirements,What testing is required before production?,"Testing: Lab validation, Pilot user acceptance, Performance testing, Failover testing, Policy validation, Load testing","",Testing and validation requirements
IMPL-009,Implementation Planning,Training Needs,What training is needed for teams and users?,"Training: ISE admin training, Helpdesk training, User BYOD training, Policy management, Troubleshooting, Best practices","",Knowledge transfer scope and timeline
IMPL-010,Implementation Planning,Documentation,What documentation standards apply?,"Documentation: Architecture diagrams, Policy definitions, Runbooks, User guides, Troubleshooting guides, Integration specs","",Documentation scope and deliverables
RISK-001,Risk & Constraints,Implementation Risks,What are your main concerns about implementing NAC?,"Concerns: User lockout, Network disruption, Helpdesk overload, Device compatibility, Project timeline, Budget overruns","",Primary implementation concerns and risk factors
RISK-002,Risk & Constraints,User Impact,What is your tolerance for user disruption during rollout?,"Tolerance: Zero disruption (monitor mode), Minimal (planned communications), Moderate (pilot acceptance), High (enforcement immediately)","",User impact acceptance and mitigation
RISK-003,Risk & Constraints,Device Compatibility,Are there concerns about legacy device compatibility?,"Concerns: 802.1X support, Certificate provisioning, Older IoT devices, Printers without auth, Medical devices, Industrial equipment","",Compatibility assessment and MAB fallback
RISK-004,Risk & Constraints,Skill Gaps,What skill gaps exist for supporting ISE?,"Skill gaps: 802.1X troubleshooting, Certificate management, RADIUS debugging, Policy authoring, Active Directory, Wireless security","",Training and hiring requirements
RISK-005,Risk & Constraints,Dependencies,What external dependencies exist for this project?,"Dependencies: Switch IOS upgrades, Certificate authority deployment, Active Directory cleanup, Network documentation, Budget approvals","",Project dependencies and critical path items
RISK-006,Risk & Constraints,Constraints,What constraints must the NAC solution work within?,"Constraints: Budget limits, Timeline, Legacy device support, User experience, Helpdesk capacity, Organizational change tolerance","",Solution design boundaries and constraints
