Question ID,Category,Sub-Category,Question,Guidance,Customer Response,Notes
TECH-011,Technical Requirements,Terraform Experience,What is your team's experience with Terraform?,"Experience: None, Basic resources, Network providers, Modules/workspaces, Production IaC","",IaC skill level and training requirements
TECH-012,Technical Requirements,Git Experience,What is your team's Git/version control experience?,"Experience: None, Basic commits, Branching workflows, Pull requests, GitOps practices","",Version control maturity assessment
TECH-013,Technical Requirements,API Support,Do your devices support programmability APIs?,"APIs: NETCONF, RESTCONF, YANG models, SSH/CLI fallback, API enablement required","",API readiness and enablement needs
TECH-014,Technical Requirements,Automation Platforms,What automation platforms do you currently use?,"Platforms: Ansible, Terraform, Python scripts, Cisco NSO, SaltStack, None, Other","",Existing automation footprint
TECH-015,Technical Requirements,CI/CD Platforms,What CI/CD platform do you prefer?,"Platforms: GitLab (self-hosted/SaaS), GitHub Actions, Jenkins, Azure DevOps, AWS CodePipeline, Other","",CI/CD platform selection and licensing
TECH-016,Technical Requirements,Testing Requirements,What testing capabilities do you need?,"Testing: Syntax validation, Pre-deployment simulation, Staging environment, GNS3/CML lab, Production rollback","",Testing strategy and lab infrastructure
TECH-017,Technical Requirements,IPAM Integration,Do you use IP Address Management (IPAM) tools?,"IPAM tools: NetBox, Infoblox, phpIPAM, Excel/manual, None - need IPAM","",Source of truth and IPAM requirements
TECH-018,Technical Requirements,Network Documentation,How is network inventory and documentation maintained?,"Documentation: CMDB, Visio diagrams, Excel spreadsheets, Wiki, NetBox DCIM, Ad-hoc/outdated","",Source of truth and documentation needs
TECH-019,Technical Requirements,Orchestration,Do you need advanced orchestration capabilities?,"Orchestration: Multi-vendor workflows, Service chaining, Complex dependencies, Simple sequential, Not required","",Orchestration complexity and NSO consideration
SEC-001,Security & Compliance,Access Control,How are privileged credentials managed for network devices?,"Credential management: HashiCorp Vault, CyberArk, Ansible Vault, Hardcoded (insecure), Manual/shared accounts","",Secrets management requirements
SEC-002,Security & Compliance,Authentication,What authentication methods are used for device access?,"Authentication: TACACS+ (ISE), RADIUS, Local accounts, Certificate-based, SSH keys","",AAA architecture and automation access
SEC-003,Security & Compliance,Change Approval,What approval processes are required for network changes?,"Approval: Change advisory board, Manager approval, Peer review only, Automated for low-risk, No formal process","",Change control and governance requirements
SEC-004,Security & Compliance,Compliance Standards,What compliance standards must automation meet?,"Standards: SOC 2, ISO 27001, PCI DSS, HIPAA, NIST, Federal regulations, Industry-specific","",Compliance controls and audit requirements
SEC-005,Security & Compliance,Audit Logging,What audit and logging requirements apply to automation?,"Requirements: Git commit history, Change tracking, Approval trails, Config backup retention, SIEM integration","",Audit trail and compliance reporting
SEC-006,Security & Compliance,Security Validation,What security controls must be validated before deployment?,"Controls: ACL validation, Compliance checks, Security baseline comparison, Vulnerability scanning","",Security testing and validation requirements
SEC-007,Security & Compliance,Rollback Requirements,What rollback capabilities are required for failed changes?,"Rollback: Automated on failure, Manual approval, Config backup restore, Forward fixes only","",Rollback strategy and risk mitigation
SEC-008,Security & Compliance,Separation of Duties,Are separation of duties controls required for automation?,"Controls: Developer vs deployer roles, Approval workflows, Production access restrictions, Audit logging","",Role-based access control requirements
OPS-001,Operations & Support,Team Size,How many network engineers will use the automation platform?,"Specify: team size, roles (junior/senior), shift coverage","",User base and licensing requirements
OPS-002,Operations & Support,Expertise,What is your team's network automation experience?,"Experience: None - CLI only, Basic scripting, Ansible/Python, DevOps practices, Advanced automation","",Training needs and enablement planning
OPS-003,Operations & Support,DevOps Culture,What is your organization's DevOps maturity level?,"Maturity: Traditional ITIL, Early automation adoption, DevOps practices, GitOps workflows, Advanced CI/CD","",Cultural readiness and change management
OPS-004,Operations & Support,Deployment Windows,What maintenance windows are available for automated changes?,"Windows: Anytime for low-risk, Nightly, Weekly, Monthly only, Emergency change process","",Change window constraints and scheduling
OPS-005,Operations & Support,Monitoring Integration,What monitoring tools need integration with automation?,"Tools: SIEM (Splunk, QRadar), APM (Datadog, Dynatrace), ITSM (ServiceNow, Jira), ChatOps (Slack, Teams)","",Monitoring and notification ecosystem
OPS-006,Operations & Support,ITSM Integration,Do you use IT Service Management (ITSM) platforms?,"ITSM: ServiceNow, Jira Service Desk, BMC Remedy, Manual ticketing, None","",Ticket integration and workflow automation
OPS-007,Operations & Support,Documentation Needs,What automation documentation is required?,"Documentation: Playbook documentation, Runbooks, Architecture diagrams, Training materials, SOPs","",Documentation scope and deliverables
OPS-008,Operations & Support,Support Model,What support coverage is required for automation platform?,"Support: Business hours (8x5), Extended (24x5), Full (24x7), Self-service only","",Support staffing and escalation procedures
OPS-009,Operations & Support,Backup Strategy,How should configuration backups be managed?,"Backup: Git repository, Dedicated backup system, RANCID, DNA Center, Frequency and retention","",Backup strategy and disaster recovery
OPS-010,Operations & Support,Notification Requirements,What notifications are needed for automation events?,"Notifications: Deployment start/complete, Failures/rollbacks, Approval requests, Slack/Teams integration, Email alerts","",Alerting and communication requirements
IMPL-001,Implementation Planning,Resources,Who will be the technical lead for this automation project?,"Name, role, contact information","",Technical ownership and project management
IMPL-002,Implementation Planning,Team Availability,What internal resources are available for automation implementation?,"List team members, roles, time commitment (hours per week)","",Resource planning and project timeline feasibility
IMPL-003,Implementation Planning,Platform Selection,What automation platforms do you want to implement?,"Platforms: Ansible (core), Terraform (IaC), GitLab CI/CD, NetBox (IPAM), Ansible Tower/AWX (optional)","",Technology stack selection
IMPL-004,Implementation Planning,Migration Approach,What is your preferred migration approach?,"Options: Pilot use cases first, Phased by device type, Phased by site, Parallel with manual (validation period)","",Implementation strategy and risk mitigation
IMPL-005,Implementation Planning,Pilot Scope,What use cases should be in the initial automation pilot?,"Use cases: VLAN provisioning, ACL updates, Interface configs, Backups, Compliance checks","",Pilot scope and success criteria
IMPL-006,Implementation Planning,Lab Environment,Do you have a lab environment for automation testing?,"Lab: GNS3, Cisco CML (VIRL), Staging devices, No lab - need to build, Production-only (risky)","",Testing infrastructure and lab requirements
IMPL-007,Implementation Planning,Training Needs,What training will be needed for network team?,"Training: Ansible fundamentals, Network automation, Terraform basics, Git workflows, CI/CD pipelines, Python scripting","",Knowledge transfer scope and timeline
IMPL-008,Implementation Planning,Template Development,How many device configuration templates need development?,"Templates: VLAN, ACL, Interface, Routing, QoS, Security baseline, Custom configs","",Template development scope and effort
IMPL-009,Implementation Planning,Testing Requirements,What testing approach do you prefer for automation?,"Testing: Unit tests, Integration tests, Staging validation, Phased production rollout, Automated rollback","",Testing and validation strategy
IMPL-010,Implementation Planning,Cutover Planning,What is your approach for transitioning to automated workflows?,"Cutover: Parallel run period, Shadow deployment, Immediate cutover for pilot, Phased by use case","",Transition strategy and change management
RISK-001,Risk & Constraints,Implementation Risks,What are your main concerns about implementing network automation?,"Concerns: Change failures, Automation errors, Team readiness, Time investment, Scope creep, Complexity","",Primary implementation concerns and risk factors
RISK-002,Risk & Constraints,Failure Impact,What is the impact of automated deployment failures?,"Impact: Service outages, Customer impact, Revenue loss, SLA violations, Reputational risk","",Failure mode analysis and mitigation planning
RISK-003,Risk & Constraints,Skill Gaps,What skill gaps exist in your team for automation?,"Skill gaps: Python/scripting, Git version control, Ansible playbooks, Terraform IaC, DevOps practices, YAML syntax","",Training and hiring requirements
RISK-004,Risk & Constraints,Technical Debt,Do you have technical debt that could block automation?,"Technical debt: Outdated IOS versions, Inconsistent configs, Undocumented changes, Legacy devices, No API support","",Remediation requirements before automation
RISK-005,Risk & Constraints,Dependencies,What external dependencies exist for this project?,"Dependencies: IOS upgrades, API enablement, Lab infrastructure, Budget approvals, Vendor support, Other projects","",Project dependencies and critical path items
RISK-006,Risk & Constraints,Constraints,What constraints must the automation solution work within?,"Constraints: Budget limits, Timeline, Skill availability, Change freeze periods, Technology standards, Organizational policies","",Solution design boundaries and constraints
